system:index,B1,B10,B10_1,B11,B11_1,B1_1,B2,B2_1,B3,B3_1,B4,B4_1,B5,B5_1,B6,B6_1,B7,B7_1,B8,B8_1,B9,B9_1,BQA,BQA_1,class,stable_lights,.geo
1386_1,0.15193169,309.25348,304.6898,307.1136,302.0041,0.16069685,0.1364683,0.14250113,0.13565086,0.13345116,0.13426574,0.12514338,0.25052494,0.25995922,0.24300896,0.23405428,0.18492478,0.16706534,0.12684059,0.12428148,0.0012261666,8.8583893E-4,2720,2720,2.0,16,
12836_0,0.14180443,308.05814,304.6018,305.87802,301.83316,0.14748101,0.12073244,0.12397024,0.111127436,0.10381131,0.09321171,0.083867855,0.27961245,0.24478018,0.18185934,0.15219752,0.110923074,0.08547195,0.101817615,0.099286325,0.0014078217,0.0010534311,2720,2720,2.0,16,
3820_0,0.15985638,308.1503,303.9661,306.08643,301.3327,0.16275583,0.14559647,0.14441647,0.1427354,0.13491161,0.14745843,0.13407364,0.23801345,0.21557127,0.22581986,0.206641,0.18176852,0.15897304,0.11178593,0.108456,0.0019300797,0.0010534311,2720,2720,1.0,11,
3653_0,0.1602197,310.54346,305.48773,308.35455,302.78836,0.16644286,0.14643662,0.15066527,0.13608229,0.13692272,0.1377853,0.13646781,0.2104019,0.2036004,0.20056981,0.1922281,0.16905268,0.15710558,0.14259917,0.13670723,0.0013851147,5.745966E-4,2720,2720,1.0,14,
11297_0,0.15236312,309.7398,304.31943,307.59973,301.6647,0.15576485,0.1381032,0.13677905,0.1357871,0.13199072,0.13358453,0.12399418,0.29394048,0.27329478,0.25154674,0.22905046,0.17568308,0.1607926,0.14125946,0.124449074,0.001339701,0.0011731397,2720,2720,2.0,3,
8829_0,0.15763111,310.76294,304.5883,308.60876,301.90372,0.15305944,0.14573272,0.13539045,0.1506828,0.12820792,0.16301264,0.12294075,0.29119295,0.26953593,0.31698796,0.25404564,0.24366745,0.17501399,0.17236787,0.13369058,9.990978E-4,0.0011013144,2720,2720,2.0,7,
11310_0,0.1582669,312.3126,304.8205,310.1636,302.08002,0.15030614,0.14891167,0.13333145,0.15799442,0.12677142,0.18524267,0.13076968,0.31065273,0.27609596,0.3564298,0.26541793,0.2854027,0.18978603,0.16178647,0.11247821,0.0014305285,0.0010773727,2720,2720,2.0,2,
1508_0,0.16008346,309.06192,305.104,307.05075,302.01764,0.1599786,0.14716324,0.14525443,0.14051013,0.13033874,0.14266728,0.13005143,0.257337,0.23357545,0.23828593,0.21356016,0.18801291,0.16493453,0.15504253,0.14286026,0.0011807529,8.1401377E-4,2720,2720,1.0,0,
1364_0,0.1631943,310.14874,305.2051,308.02966,302.21545,0.16431205,0.15104611,0.14712189,0.13737658,0.13206254,0.140056,0.13000356,0.2216645,0.2021639,0.2266146,0.21051957,0.18810374,0.16629921,0.14848024,0.13505526,0.0012034597,0.0011731397,2720,2720,1.0,3,
18398_0,0.14573272,310.33868,302.93204,308.05566,300.23032,0.14278844,0.1324946,0.12188731,0.1278624,0.10711527,0.14125946,0.08796189,0.2940313,0.29266363,0.27438986,0.19040853,0.17650053,0.105822414,0.12997414,0.10148896,0.0016348903,0.0011731397,2720,2720,2.0,2,
18398_1,0.1486619,310.2308,302.96637,307.8917,300.34836,0.14712189,0.13519672,0.12504762,0.13036016,0.114513256,0.13263084,0.09459375,0.3174648,0.33439404,0.27316368,0.21420659,0.17793106,0.122677386,0.13601416,0.111927554,0.0018165454,9.816058E-4,2720,2720,2.0,2,
11199_0,0.14807151,311.59454,303.7868,309.65225,301.03812,0.14511079,0.13637748,0.12265345,0.13235836,0.1048408,0.15833503,0.09200804,0.262991,0.24027914,0.26719177,0.16795118,0.18319905,0.10029188,0.13869359,0.09986092,0.0012034597,0.0012449648,2720,2720,2.0,0,
6645_0,0.15070552,309.89142,304.4686,307.962,301.66742,0.15459171,0.1368089,0.13630022,0.13596876,0.1279685,0.13006496,0.110562876,0.32931778,0.3332688,0.25250044,0.23259383,0.17493375,0.14372216,0.12954271,0.11683561,9.5368415E-4,9.5766416E-4,2720,2720,2.0,11,
12272_0,0.1444157,309.4643,304.4144,307.40912,301.44162,0.15282002,0.12815759,0.13208649,0.11837093,0.114704795,0.10610922,0.102901526,0.24823155,0.20213997,0.18487936,0.17987417,0.13462906,0.12356323,0.11491948,0.1131007,0.0017257178,0.0010534311,2720,2720,2.0,13,
18917_0,0.12699954,299.99426,297.86133,298.69498,296.0341,0.14149559,0.10511012,0.11736232,0.08190369,0.09105037,0.05931035,0.06615098,0.04282516,0.053653397,0.023070179,0.021571487,0.016507892,0.012976409,0.07357027,0.08159339,0.0011126322,9.097807E-4,2720,2720,2.0,7,
4262_0,0.14062366,309.91522,303.29974,307.76926,300.44437,0.1463318,0.123048544,0.12418572,0.11780325,0.10481686,0.10719915,0.086980276,0.28565246,0.25337526,0.22652377,0.17503794,0.13785343,0.0986399,0.10953795,0.098879315,0.0013169941,8.6189725E-4,2720,2720,2.0,3,
4218_0,0.14981996,309.1882,302.0759,307.35687,299.38742,0.14451224,0.13624124,0.12389842,0.12940647,0.101584725,0.13129114,0.085950784,0.235879,0.15523814,0.27227813,0.07417145,0.20565616,0.039072886,0.13576439,0.09634149,0.0010899254,6.9430517E-4,2720,2720,2.0,6,
1737_0,0.15576915,307.99445,303.05093,305.92288,300.63892,0.16246854,0.14221315,0.14530231,0.13621853,0.13242167,0.13953373,0.1333554,0.2464831,0.22392693,0.2415103,0.22584227,0.19807206,0.18394426,0.1393748,0.13134429,0.0016575973,4.5488795E-4,2720,2720,2.0,11,
4544_0,0.13873899,313.82333,303.4593,311.10983,301.01355,0.14077733,0.12329832,0.117505975,0.11843905,0.101153776,0.13576439,0.080109,0.25781384,0.2840925,0.23812698,0.15667464,0.15654118,0.08271865,0.12148177,0.09387549,0.0013624078,0.0011252562,2720,2720,2.0,2,
6499_0,0.14957017,311.1987,304.24478,309.1133,301.32724,0.15514237,0.13633206,0.13795221,0.13587792,0.13048239,0.14289436,0.1310091,0.2731864,0.26194638,0.25697368,0.23972847,0.19275865,0.17281136,0.13835298,0.12751362,0.0015894766,0.0012928483,2720,2720,2.0,0,
12804_0,0.14959288,312.6585,303.4274,310.14563,300.80856,0.15028219,0.13515131,0.13072181,0.12858902,0.11896642,0.13026933,0.10986856,0.29019386,0.26204216,0.23917149,0.20386377,0.16862124,0.1324935,0.11830281,0.11317252,0.0012488735,0.0011731397,2720,2720,2.0,2,
18360_0,0.1374447,311.80164,302.6802,309.51318,300.22208,0.14372216,0.11980146,0.12157607,0.10669959,0.10606183,0.105995685,0.084298804,0.23864923,0.29522538,0.20431645,0.16294737,0.1397608,0.089063205,0.116122946,0.09717945,0.0014532354,8.379555E-4,2720,2720,2.0,2,
18916_0,0.14078261,315.6037,305.09952,313.1411,301.83044,0.14295603,0.12629563,0.12231826,0.122253805,0.10740257,0.1341522,0.097227335,0.23971646,0.24815597,0.25245503,0.19921908,0.18328989,0.11884671,0.12150448,0.101058014,0.0016121835,0.0014364986,2720,2720,2.0,4,
6358_0,0.14532399,314.12344,304.82953,312.01224,301.83044,0.14434464,0.13256273,0.12356323,0.1371041,0.11187967,0.15676825,0.101991735,0.289331,0.25521877,0.28517562,0.20000915,0.21131016,0.1288304,0.13594605,0.10831235,0.0017484247,0.0011013144,2720,2720,2.0,3,
6644_0,0.1424175,310.31064,303.6618,308.1259,300.7347,0.14736131,0.12611397,0.12708266,0.12186778,0.11515968,0.12164072,0.10256634,0.28665158,0.2847389,0.24623333,0.2118603,0.16675928,0.13064998,0.11155887,0.10187203,0.0015667697,0.0013646735,2720,2720,2.0,4,
6644_1,0.13204047,310.0104,303.36588,307.86566,300.6088,0.14072944,0.112058416,0.118032694,0.09891114,0.09880749,0.08297091,0.076852925,0.24934417,0.2434155,0.17445691,0.14221384,0.1020901,0.07465029,0.096822105,0.09387549,0.0016803041,0.0013646735,2720,2720,2.0,4,
4522_0,0.13571899,307.38895,302.59766,305.8463,300.0737,0.14664306,0.11725829,0.12389842,0.108856745,0.11228668,0.10272589,0.093492426,0.2431452,0.25876215,0.17563766,0.17154245,0.11369331,0.10723498,0.11251255,0.10170443,0.0014305285,0.0010773727,2720,2720,2.0,0,
4522_1,0.1397608,307.92853,302.6481,305.98093,299.99118,0.14894146,0.12375246,0.12938108,0.121300116,0.12231826,0.11110473,0.10883907,0.32314152,0.28145888,0.22096059,0.2034807,0.14452925,0.13132034,0.11251255,0.10170443,0.0017938385,0.0012689065,2720,2720,2.0,0,
18372_0,0.13926125,310.34515,302.99835,308.61395,300.16165,0.14532626,0.12363892,0.12387447,0.119120255,0.107378624,0.12584148,0.08954204,0.2708476,0.29989403,0.25819987,0.17515765,0.1817004,0.10019611,0.11719017,0.10421832,0.0014305285,0.0010534311,2720,2720,2.0,0,
4284_0,0.15106882,312.4188,303.59357,309.87857,300.90427,0.14863022,0.14051013,0.12983596,0.14389345,0.11724261,0.16689552,0.117912985,0.2761837,0.22313686,0.29389507,0.21293768,0.22604692,0.14987518,0.13435657,0.12598135,0.0014532354,9.5766416E-4,2720,2720,2.0,0,
4284_1,0.15188627,312.6034,303.69363,309.9788,300.92612,0.14539808,0.14282623,0.12528704,0.14616413,0.10998827,0.16857582,0.10709132,0.26710096,0.21741478,0.31308237,0.19198868,0.252069,0.1278488,0.14913875,0.115231514,0.0014078217,9.337224E-4,2720,2720,2.0,0,
6294_0,0.15649576,313.9976,304.37143,311.58585,301.5641,0.15121593,0.14682265,0.13069786,0.14682265,0.1167159,0.17023343,0.10764199,0.27134714,0.24851508,0.30602053,0.2103041,0.22886257,0.13416941,0.15642765,0.11271763,0.001339701,0.0012689065,2720,2720,2.0,0,
4378_0,0.16875748,312.44852,309.00745,310.3815,305.31198,0.17551677,0.15749487,0.16163057,0.16364844,0.1619897,0.17139147,0.1687652,0.32502618,0.29204115,0.2966653,0.3021206,0.23776367,0.24415769,0.15408884,0.15459171,0.0017257178,0.0012928483,2720,2720,2.0,0,
6325_0,0.15084176,313.59412,305.10626,311.12003,302.34537,0.14745706,0.13998787,0.12758544,0.13871628,0.11415413,0.16501084,0.11204726,0.26351327,0.21703172,0.28724194,0.19730374,0.20636006,0.13888593,0.14981996,0.11599764,0.0018165454,0.0012449648,2720,2720,2.0,0,
11411_0,0.15070552,312.63943,303.4547,310.28412,300.9507,0.1434588,0.13910231,0.12253374,0.13955644,0.10637307,0.1555875,0.09710763,0.26907644,0.2335994,0.2940313,0.17740817,0.22377624,0.1091982,0.14293976,0.10101013,0.0017484247,0.0014604403,2720,2720,2.0,0,
11411_1,0.15474734,312.87875,303.4889,310.6528,300.9152,0.14427282,0.1447109,0.12380265,0.14798069,0.106540665,0.16510168,0.10141714,0.28260973,0.21739085,0.30831394,0.18559624,0.23962563,0.117529914,0.15422508,0.10424226,0.0014986491,0.0010294893,2720,2720,2.0,0,
4229_0,0.14362097,313.66776,303.7936,310.99252,301.07632,0.14113645,0.13158633,0.11951708,0.13074617,0.1048408,0.15204522,0.090403944,0.24428055,0.25301614,0.2557021,0.17661808,0.1853562,0.10318882,0.13762635,0.09808923,0.0014305285,0.0010534311,2720,2720,2.0,2,
18913_0,0.14523315,312.10205,303.12402,309.94025,300.16165,0.14448829,0.13301685,0.12456878,0.1288615,0.11355559,0.14323495,0.10077071,0.2636949,0.24648003,0.26978037,0.18301053,0.19902575,0.11776933,0.14044201,0.108815126,0.0014078217,0.0011252562,2720,2720,2.0,3,
18355_0,0.13208587,311.28653,303.3499,308.48947,300.51562,0.13919717,0.11348895,0.11776933,0.102067396,0.097538576,0.08710356,0.082575,0.24132864,0.22787732,0.18376672,0.14161529,0.11026458,0.075200945,0.106972076,0.094761334,0.0012034597,0.0011731397,2720,2720,2.0,5,
6678_0,0.1615367,309.63574,303.93436,307.53708,300.9644,0.16184604,0.14997889,0.14774437,0.15249936,0.14060974,0.164534,0.149133,0.26703283,0.25229788,0.28537998,0.2613718,0.24039766,0.2092746,0.13801238,0.12729815,0.0014305285,0.00131679,2720,2720,2.0,14,
6333_0,0.1500016,309.6184,303.03952,307.72754,300.277,0.15660281,0.13837568,0.13625234,0.12656811,0.12531097,0.12643187,0.11077835,0.2797941,0.30489784,0.21839471,0.19747134,0.15806255,0.13778462,0.11428369,0.10596606,0.0017257178,9.097807E-4,2720,2720,2.0,15,
724_0,0.15483816,309.20563,303.81406,307.1476,300.47452,0.15552543,0.14182712,0.138862,0.1364456,0.13081758,0.13758095,0.1250955,0.28853625,0.2687219,0.2418736,0.21102235,0.19175954,0.16055319,0.1460052,0.13220619,0.0012942873,0.0011970814,2720,2720,1.0,11,
867_0,0.1490252,311.58173,304.93307,309.4101,301.73538,0.14970759,0.13696785,0.13242167,0.13217671,0.12025927,0.14416593,0.11817634,0.23508427,0.22928987,0.24882191,0.20996891,0.20222741,0.15162294,0.13024662,0.11571035,0.0012942873,0.0015562072,2720,2720,1.0,6,
18928_0,0.13551462,310.6812,303.45245,308.22467,300.59235,0.14214201,0.11875694,0.12286892,0.108924866,0.10996433,0.10449703,0.096389376,0.2649438,0.26807547,0.22838573,0.19603483,0.15220417,0.1226295,0.105882145,0.099501796,0.001703011,0.0011491979,2720,2720,2.0,0,
6531_0,0.14439301,309.22086,303.50027,307.22873,300.64984,0.14410523,0.12979248,0.1252631,0.1252284,0.1112093,0.123116665,0.09799347,0.26780486,0.24173957,0.23340395,0.1936646,0.16099173,0.12456878,0.120982215,0.10668431,0.0012034597,0.0014843821,2720,2720,2.0,4,
18956_0,0.13801238,307.62048,303.55716,305.5397,300.76755,0.1455178,0.12220839,0.12507156,0.11094578,0.10745045,0.11276233,0.09710763,0.22647835,0.21118994,0.21510221,0.18114308,0.13955644,0.114728734,0.105904855,0.101991735,0.0011126322,0.001221023,2720,2720,2.0,0,
6573_0,0.14718595,315.73843,305.38687,312.90692,302.37784,0.13747337,0.1357871,0.117817216,0.13496965,0.10055523,0.15499711,0.099406034,0.23415327,0.18834953,0.27645618,0.17597166,0.22734122,0.11583006,0.1424175,0.10057917,0.001158046,0.0010294893,2720,2720,2.0,3,
6573_1,0.14754926,315.74048,305.42944,312.9548,302.17212,0.13835922,0.13642289,0.11961284,0.1354465,0.10175232,0.15740405,0.102518454,0.23776367,0.1958433,0.28240538,0.17982627,0.2289307,0.11645254,0.14250833,0.1015129,0.0018392522,8.379555E-4,2720,2720,2.0,3,
4405_0,0.14178172,310.5219,303.82996,308.40906,300.77026,0.14278844,0.12904316,0.12456878,0.12999685,0.109748855,0.14150923,0.099813044,0.26176482,0.24621668,0.26464862,0.18995363,0.19164601,0.12495185,0.13869359,0.11942131,0.0010672185,0.0016040907,2720,2720,2.0,3,
1725_0,0.14725406,311.59882,305.4541,309.5853,302.15857,0.15104833,0.1321994,0.1300275,0.12945189,0.122797094,0.12899774,0.11319646,0.24253212,0.23879474,0.24802718,0.23120522,0.18683214,0.16792725,0.13104136,0.12265345,0.0010672185,9.337224E-4,2720,2720,2.0,8,
1725_1,0.14416593,311.37216,305.09726,309.42557,301.8386,0.14661911,0.12933835,0.1284234,0.12529652,0.119469196,0.12992872,0.116261005,0.2553842,0.25648767,0.25910813,0.24073403,0.18242702,0.1579196,0.13104136,0.12265345,0.0012942873,8.379555E-4,2720,2720,2.0,8,
6338_0,0.13585523,312.4379,303.19708,309.84003,300.28247,0.1389817,0.12198132,0.11647648,0.11480595,0.09852019,0.1354692,0.08384391,0.24616522,0.22600986,0.26199192,0.15495083,0.17436607,0.08870408,0.1278851,0.09270235,0.0012261666,8.379555E-4,2720,2720,2.0,5,
18374_0,0.1311776,308.9268,302.3382,306.86206,299.691,0.13845499,0.11555528,0.1153991,0.1034071,0.097945586,0.10263506,0.080659665,0.22656918,0.24609697,0.18512914,0.14673881,0.11351166,0.07939075,0.106949374,0.09366002,0.001339701,0.0010773727,2720,2720,2.0,4,
6555_0,0.14130487,309.1817,303.16284,307.1162,300.34012,0.1454699,0.12545547,0.12511945,0.12050538,0.11245427,0.1212547,0.098783545,0.27641076,0.28167439,0.22747746,0.2007274,0.15570103,0.12617289,0.10422455,0.09078701,0.0012034597,9.097807E-4,2720,2720,2.0,4,
4328_0,0.15899353,310.5607,304.51154,308.3104,301.62936,0.15839843,0.14848024,0.14238143,0.14543752,0.13359481,0.15606433,0.13601293,0.26557958,0.23874687,0.26156047,0.250191,0.21233197,0.19069582,0.14030577,0.13155976,0.0010899254,7.6613034E-4,2720,2720,1.0,6,
6677_0,0.1401014,312.02115,304.21988,309.61362,301.31363,0.13871834,0.12575066,0.11764962,0.121095754,0.103117,0.13957915,0.096006304,0.24266836,0.24154805,0.25461218,0.19141407,0.19364421,0.13292444,0.12724932,0.10630125,0.0015213559,9.5766416E-4,2720,2720,2.0,6,
4431_0,0.14032848,312.56946,304.00238,309.91455,301.02444,0.14015484,0.12627292,0.11927766,0.123252906,0.101776265,0.13826215,0.09296571,0.24241857,0.22790127,0.275775,0.1796108,0.204816,0.10689979,0.123275615,0.09758646,0.0012261666,0.0011252562,2720,2720,2.0,5,
1896_0,0.1500016,311.06363,305.5191,308.79785,302.2263,0.15442412,0.13590063,0.13821557,0.13263084,0.12878253,0.13803507,0.13239773,0.2464377,0.23376699,0.25336328,0.23810044,0.21124204,0.18985786,0.11526009,0.11922978,0.0010445117,0.0011491979,2720,2720,2.0,6,
6661_0,0.14852566,308.6583,304.15875,306.57068,301.3681,0.15138352,0.13576439,0.13472007,0.13120031,0.12789668,0.13074617,0.121240884,0.2474141,0.25416532,0.23133762,0.2306785,0.16784921,0.15825479,0.12877068,0.12514338,0.0015440629,3.1123759E-4,2720,2720,2.0,8,
680_0,0.16562393,308.33008,304.55893,306.42346,301.63208,0.16565278,0.15333952,0.15296367,0.15270372,0.1404182,0.16251309,0.14381793,0.238513,0.23776525,0.2696441,0.24193111,0.23101974,0.19792622,0.14895709,0.139269,0.0012942873,0.0011970814,2720,2720,2.0,15,
1408_0,0.16144587,309.43823,305.33078,307.31503,302.15588,0.16361773,0.14975183,0.14767255,0.1401014,0.1350792,0.14838941,0.13658753,0.21296777,0.18856502,0.2216645,0.2053721,0.18985216,0.17230858,0.14550564,0.13517496,0.0014078217,9.5766416E-4,2720,2720,1.0,15,
12842_0,0.16092362,309.67044,305.51013,307.49533,302.32645,0.15557331,0.14777634,0.13788038,0.13746741,0.126125,0.14148653,0.121528186,0.20461163,0.18688908,0.21235467,0.18751158,0.18195018,0.15279607,0.1344474,0.118128456,0.0014986491,0.0011013144,2720,2720,1.0,19,
1803_0,0.16262662,310.05582,305.63553,307.8005,302.51572,0.16361773,0.14916144,0.14846262,0.14282623,0.13364269,0.14661828,0.13582139,0.19932093,0.18377666,0.21158265,0.19682491,0.1859693,0.16694564,0.14402969,0.13472007,0.0015440629,6.9430517E-4,2720,2720,1.0,19,
1698_0,0.16203624,309.3122,304.8723,307.29935,301.85486,0.16474299,0.15059198,0.14743313,0.14407511,0.13402577,0.15022868,0.13445671,0.21224114,0.20099077,0.21255904,0.19639395,0.18011092,0.16172634,0.11678144,0.110562876,8.855635E-4,8.6189725E-4,2720,2720,1.0,7,
1419_0,0.16480649,309.00964,304.90833,307.01144,301.89017,0.1658922,0.15420237,0.15095256,0.15779006,0.14578114,0.17166395,0.15092862,0.26353598,0.25445265,0.29446274,0.26553765,0.24369016,0.21341652,0.15270372,0.13656358,0.0013624078,0.001221023,2720,2720,1.0,9,
